"main_data.PlantingPattern","Tree_type","Species","size_class","Tree_per_sq_30m","main_data.Enter_a_date","main_data.Country","main_data.Site_ID","main_data.Timeframe","main_data.Plot_ID","main_data.Plot_Type","main_data.Plot_Permanence","main_data.Resampling1","main_data.Resampling2","main_data.X_id","est_pl_dens"
"2m by 2m
","naturally_regenerating","Chisoyo","1-9.9cm",100,"2023-05-18","Malawi","180","Y0","M15","Restoration","Randomized",2,0,239312587,225
"2m entre plantes x 5m entre lignes","Present","Carpinus betulus",">10cm",2,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5m entre lignes","Present","Quercus","1-9.9cm",100,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5m entre lignes","Present","Pinus sp",">10cm",4,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5m entre lignes","naturally_regenerating","Tibia cordata","1-9.9cm",500,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5m entre lignes","Present","Quercus",">10cm",3,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5m entre lignes","naturally_regenerating","Carpinus betulus","1-9.9cm",100,"2022-10-04",NA,"Chantilly-255-16","Y0","16","Restoration","Permanent",0,0,190955924,90
"2m entre plantes x 5M entre lignes","naturally_regenerating","Acer campestris","1-9.9cm",300,"2022-10-04",NA,"Chantilly-51-1","Y0","1","Restoration","Permanent",0,0,189725199,90
"3 m por 3 m","Present","Acacia caven","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-15","Restoration","Permanent",0,0,229326124,100
"3 m por 3 m","Present","Cojoba arborea","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Cochlolospermun vitifolium",">10cm",4,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Malpighia glabra","1-9.9cm",300,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Acacia caven",">10cm",3,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Cojoba  arborea",">10cm",3,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Malpighia glabra","1-9.9cm",100,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Brysonima  crassifolia",">10cm",1,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Ulmus mexicana",">10cm",1,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Acacia caven",">10cm",1,"2023-03-29","Mexico","295","Y0","295-21","Restoration","Permanent",0,0,229326839,100
"3 m por 3 m","Present","Quercus  rugosa",">10cm",7,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Cochlospermum vitifolium",">10cm",1,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Lonchocarpus rugosus",">10cm",2,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Brosimum alicastrum","1-9.9cm",200,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",18,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Bursera simaruba",">10cm",12,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Brysonima crassifolia","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",12,"2023-03-29","Mexico","295","Y0","295-24","Restoration","Permanent",0,0,229327138,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",10,"2023-03-28","Mexico","295","Y0","295-17","Restoration","Permanent",0,0,229326643,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",18,"2023-03-29","Mexico","295","Y0","295-21","Restoration","Permanent",0,0,229326839,100
"3 m por 3 m","Present","Pinus oocarpa",">10cm",6,"2023-03-29","Mexico","295","Y0","295-24","Restoration","Permanent",0,0,229327138,100
"3 m por 3 m","Present","Alicia niopides","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Presea cuerulea",">10cm",1,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Enterolobium cuclocarpum",">10cm",1,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Acacia caven",">10cm",1,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Acacia caven",">10cm",1,"2023-03-29","Mexico","295","Y0","295-23","Restoration","Permanent",0,0,229327028,100
"3 m por 3 m","Present","Bursera simaruba",">10cm",2,"2023-03-28","Mexico","295","Y0","295-12","Restoration","Permanent",0,0,229325609,100
"3 m por 3 m","Present","Heamatoxylum campechianum","<1cm",900,"2023-03-28","Mexico","295","Y0","295-13","Restoration","Permanent",0,0,229325806,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",7,"2023-03-28","Mexico","295","Y0","295-15","Restoration","Permanent",0,0,229326124,100
"3 m por 3 m","Present","Cochlospermum vitafolium",">10cm",7,"2023-03-29","Mexico","295","Y0","295-21","Restoration","Permanent",0,0,229326839,100
"3 m por 3 m","Present","Quercus rugosa","1-9.9cm",100,"2023-03-29","Mexico","295","Y0","295-21","Restoration","Permanent",0,0,229326839,100
"3 m por 3 m","Present","Brysonima crassifolia",">10cm",2,"2023-03-29","Mexico","295","Y0","295-21","Restoration","Permanent",0,0,229326839,100
"3 m por 3 m","Present","Enterolobium ciclocarpum",">10cm",2,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Chrysophyllum cainito",">10cm",1,"2023-03-28","Mexico","295","Y0","295-17","Restoration","Permanent",0,0,229326643,100
"3 m por 3 m","Present","Bursera simaruba","<1cm",1800,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Spondias mombin",">10cm",1,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Acacia caven",">10cm",2,"2023-03-28","Mexico","295","Y0","295-17","Restoration","Permanent",0,0,229326643,100
"3 m por 3 m","Present","Guatemala ulmifolia",">10cm",3,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",11,"2023-03-29","Mexico","295","Y0","295-23","Restoration","Permanent",0,0,229327028,100
"3 m por 3 m","Present","Bursera copallifera",">10cm",1,"2023-03-29","Mexico","295","Y0","295-23","Restoration","Permanent",0,0,229327028,100
"3 m por 3 m","Present","Brysonima crassifolia",">10cm",2,"2023-03-28","Mexico","295","Y0","295-17","Restoration","Permanent",0,0,229326643,100
"3 m por 3 m","Present","Enterolobium ciclocarpum",">10cm",2,"2023-03-28","Mexico","295","Y0","295-16","Restoration","Permanent",0,0,229326523,100
"3 m por 3 m","Present","Chysophyllum cainito",">10cm",1,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Conostegia xalaprnsis",">10cm",2,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Quercus rugosa nee",">10cm",3,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Perymenium grande","<1cm",1800,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Malpiguia glabra",">10cm",4,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Persea caerulea","1-9.9cm",100,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Pinus oocarpa",">10cm",2,"2023-03-28","Mexico","295","Y0","295-15","Restoration","Permanent",0,0,229326124,100
"3 m por 3 m","Present","Heamatoxylum campechianum",">10cm",3,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Brysonima crassifolia",">10cm",1,"2023-03-29","Mexico","295","Y0","295-23","Restoration","Permanent",0,0,229327028,100
"3 m por 3 m","Present","Cedrela odorate",">10cm",4,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",5,"2023-03-28","Mexico","295","Y0","295-16","Restoration","Permanent",0,0,229326523,100
"3 m por 3 m","Present","Brysonima crassifolia",">10cm",1,"2023-03-29","Mexico","295","Y0","295-24","Restoration","Permanent",0,0,229327138,100
"3 m por 3 m","Present","Malpighia glabra","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Leucaena leucocephala",">10cm",1,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Bursera simaruba",">10cm",2,"2023-03-10","Mexico","295","Y0","295_2","Restoration","Permanent",0,0,229302073,100
"3 m por 3 m","Present","Leucaena esculenta",">10cm",1,"2023-03-29","Mexico","295","Y0","295-23","Restoration","Permanent",0,0,229327028,100
"3 m por 3 m","Present","Quercus rugosa",">10cm",15,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Perymenium grande",">10cm",2,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Brysonima crassifolia",">10cm",1,"2023-03-28","Mexico","295","Y0","295-15","Restoration","Permanent",0,0,229326124,100
"3 m por 3 m","Present","Spondia mombin",">10cm",3,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Bursera simaruba","1-9.9cm",100,"2023-03-29","Mexico","295","Y0","295-19","Restoration","Permanent",0,0,229326727,100
"3 m por 3 m","Present","Heamatoxylum campechianum",">10cm",1,"2023-03-28","Mexico","295","Y0","295-11","Restoration","Permanent",0,0,229325338,100
"3 m por 3 m","Present","Acacia caven","<1cm",1800,"2023-03-28","Mexico","295","Y0","295-16","Restoration","Permanent",0,0,229326523,100
"3 m por 3m","Present","Bursera copallifera",">10cm",1,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Cochlospermum vitifolium",">10cm",1,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Bursera simaruba",">10cm",8,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Heamatoxylum campechianum",">10cm",1,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Brosimum alicastrum","<1cm",900,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Brosimum alicastrum","1-9.9cm",100,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 m por 3m","Present","Cedrela odorata",">10cm",4,"2023-03-10","Mexico","295","Y0","295-1","Restoration","Permanent",0,0,229302062,100
"3 metros por 3 metros","Present","Quercus rugosa",">10cm",8,"2023-03-28","Mexico","295","Y0","295-14","Restoration","Permanent",0,0,229325946,100
"3 metros por 3 metros","Present","Pinus ocarpa",">10cm",2,"2023-04-25","Mexico","296","Y0","296-5","Restoration","Permanent",0,0,234239557,100
"3 metros por 3 metros","Present","Quercus rugosa",">10cm",2,"2023-04-25","Mexico","296","Y0","296-2","Restoration","Permanent",0,0,234239079,100
"3 metros por 3 metros","Present","Acacia caven",">10cm",1,"2023-03-28","Mexico","295","Y0","295-14","Restoration","Permanent",0,0,229325946,100
"3 metros por 3 metros","Present","Pinus ocarpa","1-9.9cm",200,"2023-04-25","Mexico","296","Y0","296-2","Restoration","Permanent",0,0,234239079,100
"3 metros por 3 metros","Present","Quercus rugosa",">10cm",1,"2023-04-25","Mexico","296","Y0","296-5","Restoration","Permanent",0,0,234239557,100
"3 metros por 3 metros","Present","Bursera simaruba",">10cm",1,"2023-03-28","Mexico","295","Y0","295-14","Restoration","Permanent",0,0,229325946,100
"3 metros por 3 metros","Present","Quercus rugosa","1-9.9cm",100,"2023-04-25","Mexico","296","Y0","296-5","Restoration","Permanent",0,0,234239557,100
"3 metros por 3 metros","Present","Pinus ocarpa","1-9.9cm",200,"2023-04-25","Mexico","296","Y0","296-5","Restoration","Permanent",0,0,234239557,100
"3 por 3 metros","Present","Cedrela odorata",">10cm",3,"2023-03-29","Mexico","295","Y0","295-26","Restoration","Permanent",0,0,229320694,100
"3 por 3 metros","Present","Quercus rugoza nee","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-9","Restoration","Permanent",0,0,229321703,100
"3 por 3 metros","Present","Quercus rugosa nee",">10cm",22,"2023-03-28","Mexico","295","Y0","295-4","Restoration","Permanent",0,0,229302428,100
"3 por 3 metros","Present","Ficus petiolaris",">10cm",1,"2023-03-29","Mexico","295","Y0","295-26","Restoration","Permanent",0,0,229320694,100
"3 por 3 metros","Present","Lonchocarpus rugosus",">10cm",1,"2023-03-29","Mexico","295","Y0","295-25","Restoration","Permanent",0,0,229322068,100
"3 por 3 metros","Present","Quercus rugosa nee","<1cm",1800,"2023-03-28","Mexico","295","Y0","295-4","Restoration","Permanent",0,0,229302428,100
"3 por 3 metros","Present","Heamatoxylum campechianum",">10cm",1,"2023-03-29","Mexico","295","Y0","295-22","Restoration","Permanent",0,0,229320531,100
"3 por 3 metros","Present","Conostegia xalapensis",">10cm",5,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Quercus rugosa nee",">10cm",2,"2023-03-28","Mexico","295","Y0","295-10","Restoration","Permanent",0,0,229321864,100
"3 por 3 metros","Present","Crescentia cujete",">10cm",1,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Guazuma ulmifolia",">10cm",3,"2023-03-29","Mexico","295","Y0","295-22","Restoration","Permanent",0,0,229320531,100
"3 por 3 metros","Present","Quercus rugoza nee",">10cm",12,"2023-03-29","Mexico","295","Y0","295-22","Restoration","Permanent",0,0,229320531,100
"3 por 3 metros","Present","Pinus oocarpa schil de var",">10cm",14,"2023-03-28","Mexico","295","Y0","295-9","Restoration","Permanent",0,0,229321703,100
"3 por 3 metros","Present","Cedrela odorata","<1cm",1800,"2023-03-29","Mexico","295","Y0","295-26","Restoration","Permanent",0,0,229320694,100
"3 por 3 metros","Present","Conostegia xalapensis","1-9.9cm",100,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Quercus rugosa nee","1-9.9cm",200,"2023-03-28","Mexico","295","Y0","295-7","Restoration","Permanent",0,0,229321584,100
"3 por 3 metros","Present","Brysonima crassifolia","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-6","Restoration","Permanent",0,0,229321374,100
"3 por 3 metros","Present","Pinus oocarpa",">10cm",12,"2023-03-28","Mexico","295","Y0","295-10","Restoration","Permanent",0,0,229321864,100
"3 por 3 metros","Present","Quercus rugoza nee",">10cm",15,"2023-03-28","Mexico","295","Y0","295-9","Restoration","Permanent",0,0,229321703,100
"3 por 3 metros","Present","Platymisciun dimhorphan donn.sm.","<1cm",2700,"2023-03-29","Mexico","295","Y0","295-22","Restoration","Permanent",0,0,229320531,100
"3 por 3 metros","Present","Trichilia trifolia",">10cm",1,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Brysonima crassifolia","1-9.9cm",100,"2023-03-28","Mexico","295","Y0","295-5","Restoration","Permanent",0,0,229302486,100
"3 por 3 metros","Present","Quercus rugosa nee","1-9.9cm",200,"2023-03-28","Mexico","295","Y0","295-8","Restoration","Permanent",0,0,229320895,100
"3 por 3 metros","Present","Brysonima crassifolia",">10cm",3,"2023-03-28","Mexico","295","Y0","295-5","Restoration","Permanent",0,0,229302486,100
"3 por 3 metros","Present","Acacia caven",">10cm",2,"2023-03-28","Mexico","295","Y0","295-5","Restoration","Permanent",0,0,229302486,100
"3 por 3 metros","Present","Cochlospermum vitifolium","1-9.9cm",100,"2023-03-29","Mexico","295","Y0","295-25","Restoration","Permanent",0,0,229322068,100
"3 por 3 metros","Present","Quercus rugoza nee","<1cm",900,"2023-03-28","Mexico","295","Y0","295-7","Restoration","Permanent",0,0,229321584,100
"3 por 3 metros","Present","Bursera simaruba",">10cm",4,"2023-03-29","Mexico","295","Y0","295-26","Restoration","Permanent",0,0,229320694,100
"3 por 3 metros","Present","Brysonima crassifolia",">10cm",3,"2023-03-28","Mexico","295","Y0","295-6","Restoration","Permanent",0,0,229321374,100
"3 por 3 metros","Present","Quercus rugosa nee","1-9.9cm",300,"2023-03-28","Mexico","295","Y0","295-4","Restoration","Permanent",0,0,229302428,100
"3 por 3 metros","Present","Quercus rugosa nee",">10cm",11,"2023-03-28","Mexico","295","Y0","295-7","Restoration","Permanent",0,0,229321584,100
"3 por 3 metros","Present","Gliricidia sepium",">10cm",1,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Dalbergia calderonii",">10cm",1,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Platymisciun dimhorphan",">10cm",3,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Brysonima crassifolia",">10cm",1,"2023-03-28","Mexico","295","Y0","295-4","Restoration","Permanent",0,0,229302428,100
"3 por 3 metros","Present","Quercus rugosa nee",">10cm",16,"2023-03-28","Mexico","295","Y0","295-8","Restoration","Permanent",0,0,229320895,100
"3 por 3 metros","Present","Acacia caven",">10cm",1,"2023-03-29","Mexico","295","Y0","295-20","Restoration","Permanent",0,0,229320308,100
"3 por 3 metros","Present","Pinus oocarpa",">10cm",3,"2023-03-28","Mexico","295","Y0","295-8","Restoration","Permanent",0,0,229320895,100
"3 por 3 metros","Present","Quercus rugosa nee",">10cm",11,"2023-03-28","Mexico","Si","Y0","295-3","Restoration","Permanent",0,0,229302368,100
"3 por 3 metros","Present","Brysonima crassifolia",">10cm",2,"2023-03-28","Mexico","Si","Y0","295-3","Restoration","Permanent",0,0,229302368,100
