datasetTitle,datasetKey,type,hostingOrganization,hostingOrganizationKey,publishingOrganization,publishingOrganizationKey,publishingCountry,country_name
"Protected Areas - Global Register of Introduced and Invasive Species - Morne-Seychellois National Park, Seychelles",ac4e359d-b64d-45e0-af0d-ce352dec78e9,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - East Usambara, Tanzania",548a4991-4cbe-4453-a8f5-1348b6857a51,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Tanzania
"Protected Areas - Global Register of Introduced and Invasive Species - Mokala National Park, South Africa",b1c30452-40da-47de-ae93-bb3cf53a12a5,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Mapungupwe National Park, South Africa",92169c99-d5e8-4bfd-9e7f-c518f5ac996b,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Camdeboo National Park, South Africa",90724e46-e185-4b8a-8013-d669d12bacf8,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Curieuse Special Reserve, Seychelles",41b7815a-3a6d-486a-bb9a-b31ee9af8aab,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Bontebok National Park, South Africa",8f30b811-2e76-4ca4-8988-fb2ca574d32d,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Mountain Zebra National Park, South Africa",b1e99274-0e6f-4c9e-b558-ae69656cafd0,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Archipielago Juan Fernández, Chile",66008b16-9e79-4781-9a30-53f27a02cae2,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Chile
"Protected Areas - Global Register of Introduced and Invasive Species - Jeju Island, Republic of Korea",e8efe992-3fdf-4172-9b23-a51cbbc99d4a,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Republic of Korea
"Protected Areas - Global Register of Introduced and Invasive Species - Socotra Archipelago, Yemen",88217638-2748-4118-8420-288353c67256,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Yemen
"Protected Areas - Global Register of Introduced and Invasive Species - Augrabies Falls National Park, South Africa",b2faf452-9639-4fe6-a955-cf0abd5edf0e,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Agulhas National Park, South Africa",161906ba-e26a-464e-8dba-9cde1863dcde,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Addo-Elephant National Park, South Africa",b8a0762f-62fd-4ba6-bd72-3f7993d708df,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Wadden Sea, Netherlands",ff7c4c02-1380-427f-a875-8cf3c3f5ecdc,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Netherlands
"Protected Areas - Global Register of Introduced and Invasive Species - Lord Howe Island, Australia",3e91d127-1448-438d-bc83-4b6e5b6a5935,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Australia
"Protected Areas - Global Register of Introduced and Invasive Species - Tankwa-Karoo National Park, South Africa",9f2ed2b6-1fcc-4b03-a1b8-8f615a1a5755,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Table Mountain National Park, South Africa",a0239020-359f-47fa-a883-71b2ab64bba6,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Garden Route National Park, South Africa",0a254aee-fb7c-4c29-87bb-b0a6aac111d7,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Kruger National Park, South Africa",eda40bf7-67be-42b7-8ff6-e30dc94c4236,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Galápagos Islands, Ecuador",552a09b1-98d1-42a3-b8d7-f406759493fd,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Ecuador
"Protected Areas - Global Register of Introduced and Invasive Species - African Banks, Seychelles",d0f2c00e-e62a-47a3-a222-b5d1bdbfd212,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Victoria Falls National Park, Zimbabwe",f9b9fe51-dfab-4412-90e4-bc95564a08d4,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Zimbabwe
"Protected Areas - Global Register of Introduced and Invasive Species - St Lucia System, South Africa",03d95ba9-b852-4988-bf16-7c2a3eda749e,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Islets of Farquhar Atoll, Seychelles",1652f51d-a474-4cae-846d-43a6715e4747,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Murchison Falls-Albert Delta Wetland System, Uganda",00cb2765-2160-4957-9358-2de2f62b4831,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Uganda
"Protected Areas - Global Register of Introduced and Invasive Species - Aldabra Atoll, Seychelles",05716fad-e673-4df3-8d2e-291759cc6cff,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Ile-aux-Vaches Nature Reserve, Seychelles",31606195-cd30-468a-a591-b6f5d409bc50,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Vallée de Mai Nature Reserve, Seychelles",eacb4cac-f75b-474c-b62a-5ed8e94f5f2c,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - La Digue island, Seychelles",104fd232-d8f5-427a-9cfa-1de760f587c6,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Mare-Aux-Cochons, Seychelles",9514858a-efe9-4a05-9336-499953004243,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Seychelles
"Protected Areas - Global Register of Introduced and Invasive Species - Rapa Nui  (Isla de Pascua, Easter Island)",0cd20dd5-b409-4dac-a3cd-ace37b724b2b,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Easter Island)
"Protected Areas - Global Register of Introduced and Invasive Species - Golden Gate Highlands National Park, South Africa",096967cb-0d2c-4e10-9840-fb95265b4402,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Serengeti - Mara Ecosystem (Kenya, Tanzania)",04cf0bdc-6ec4-45d9-9364-ad1e918cce95,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,Tanzania)
"Protected Areas - Global Register of Introduced and Invasive Species - Verloren Valei Nature Reserve, South Africa",77521f7b-7eaa-4fc4-a44c-9d3f9317b1f7,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
"Protected Areas - Global Register of Introduced and Invasive Species - Prince Edward Islands, South Africa",8b98c74f-d74a-412b-b238-a62805c7cd5c,CHECKLIST,GBIF Secretariat,fbca90e3-8aed-48b1-84e3-369afbd000ce,Invasive Species Specialist Group ISSG,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,IT,South Africa
