"Species","matched_name2","score","data_source_title"
"Pachytrophe obovata","Pachytrophe obovata",0.988,"Tropicos - Missouri Botanical Garden"
"Grevillea","Grevillea",NA,NA
"Harungana madagascariensis","Harungana madagascariensis",0.75,"Tropicos - Missouri Botanical Garden"
"Spondias dulcis","Spondias dulcis",NA,"Manual validation"
"Monoporus paludosus","Monoporus paludosus",0.988,"Tropicos - Missouri Botanical Garden"
"Xylopia humblotiana","Xylopia humblotiana",0.988,"Tropicos - Missouri Botanical Garden"
"Baudouinia fluggeiformis","Baudouinia fluggeiformis",NA,"Manual validation"
"Syzygium parkeri","Syzygium parkeri",0.988,"Tropicos - Missouri Botanical Garden"
"Tambourissa baronii","Tambourissa baronii",0.75,"Tropicos - Missouri Botanical Garden"
"Ficus lutea","Ficus lutea",0.999,"Tropicos - Missouri Botanical Garden"
"Weinmannia rutenbergii","Weinmannia rutenbergii",0.75,"Tropicos - Missouri Botanical Garden"
"Eugenia jambosa","Eugenia jambosa",0.988,"Tropicos - Missouri Botanical Garden"
"Entada louvelii","Entada louvelii",0.75,"Tropicos - Missouri Botanical Garden"
"Syzygium guineense","Syzygium guineense",0.988,"Tropicos - Missouri Botanical Garden"
"Ficus reflexa","Ficus reflexa",0.988,"The International Plant Names Index"
"Thecacoris cometia","Thecacoris cometia",0.988,"Tropicos - Missouri Botanical Garden"
"Eucalyptus camaldulensis","Eucalyptus camaldulensis",0.75,"Tropicos - Missouri Botanical Garden"
"Melia azedarach","Melia azedarach",0.75,"Tropicos - Missouri Botanical Garden"
"Psiadia altissima","Psiadia altissima",0.988,"Tropicos - Missouri Botanical Garden"
"Ficus megapoda","Ficus megapoda",0.75,"Tropicos - Missouri Botanical Garden"
"Grevillia","Grevillia",0.75,"Tropicos - Missouri Botanical Garden"
"Entada chrysostachys","Entada chrysostachys",0.988,"Tropicos - Missouri Botanical Garden"
"Albizia perrieri","Albizia perrieri",0.75,"Tropicos - Missouri Botanical Garden"
"Brachylaena","Brachylaena",0.75,"Tropicos - Missouri Botanical Garden"
"Grevillia robusta","Grevillia robusta",0.988,"Tropicos - Missouri Botanical Garden"
"Pinus patula","Pinus patula",0.988,"Tropicos - Missouri Botanical Garden"
"Morus alba","Morus alba",0.988,"The International Plant Names Index"
"Asteropeia micraster","Asteropeia micraster",0.988,"Tropicos - Missouri Botanical Garden"
"Centrolobium ochroxylum","Centrolobium ochroxylum",0.988,"Tropicos - Missouri Botanical Garden"
"Aspidosperma cruentum","Aspidosperma cruentum",0.988,"Tropicos - Missouri Botanical Garden"
"Ehretia latifolia","Ehretia latifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Inga paterno","Inga paterno",0.75,"Tropicos - Missouri Botanical Garden"
"Terminalia oblonga","Terminalia oblonga",0.988,"Tropicos - Missouri Botanical Garden"
"Cecropia obtusifolia","Cecropia obtusifolia",0.988,"The International Plant Names Index"
"Vernonia deppeana","Vernonia deppeana",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia alliodora","Cordia alliodora",0.988,"The International Plant Names Index"
"Aspidosperma megalocarpon","Aspidosperma megalocarpon",0.75,"Tropicos - Missouri Botanical Garden"
"Polygonum punctatum","Polygonum punctatum",0.988,"The International Plant Names Index"
"Malus pumila","Malus pumila",0.988,"Tropicos - Missouri Botanical Garden"
"Gyrocarpus americanus","Gyrocarpus americanus",0.988,"The International Plant Names Index"
"Pitavia punctata","Pitavia punctata",0.988,"Tropicos - Missouri Botanical Garden"
"Laurus nobilis","Laurus nobilis",0.988,"Tropicos - Missouri Botanical Garden"
"Annona","Annona",NA,"Manual validation"
"Acrocomia vinifera","Acrocomia vinifera",0.988,"Tropicos - Missouri Botanical Garden"
"Melissa officinalis","Melissa officinalis",0.988,"Tropicos - Missouri Botanical Garden"
"Hippomane","Hippomane",NA,"Manual validation"
"Dracaena cinnabari","Dracaena cinnabari",0.988,"Tropicos - Missouri Botanical Garden"
"Schizolobium parahyba","Schizolobium parahyba",0.75,"Tropicos - Missouri Botanical Garden"
"Lonchocarpus yoroensis","Lonchocarpus yoroensis",0.988,"Tropicos - Missouri Botanical Garden"
"Citronella mucronata","Citronella mucronata",0.988,"Tropicos - Missouri Botanical Garden"
"Caesalpinia parahyba","Caesalpinia parahyba",0.988,"Tropicos - Missouri Botanical Garden"
"Ternstroemia huasteca","Ternstroemia huasteca",0.988,"Tropicos - Missouri Botanical Garden"
"Persicaria punctata","Persicaria punctata",0.988,"The International Plant Names Index"
"Tabebuia","Tabebuia",0.75,"Tropicos - Missouri Botanical Garden"
"Calophyllum brasiliense","Calophyllum brasiliense",0.988,"The International Plant Names Index"
"Ocotea","Ocotea",0.75,"Tropicos - Missouri Botanical Garden"
"Inga micheliana","Inga micheliana",0.988,"Tropicos - Missouri Botanical Garden"
"Lippia myriocephala","Lippia myriocephala",0.988,"The International Plant Names Index"
"Saurauia madrensis","Saurauia madrensis",0.988,"Tropicos - Missouri Botanical Garden"
"Psidium","Psidium",0.75,"Tropicos - Missouri Botanical Garden"
"Andira","Andira",0.75,"Tropicos - Missouri Botanical Garden"
"Coccoloba","Coccoloba",0.75,"Tropicos - Missouri Botanical Garden"
"Acacia cornigera","Acacia cornigera",0.75,"Tropicos - Missouri Botanical Garden"
"Cecropia","Cecropia",0.75,"Tropicos - Missouri Botanical Garden"
"Randia","Randia",0.75,"Tropicos - Missouri Botanical Garden"
"Casearia corymbosa","Casearia corymbosa",0.75,"Tropicos - Missouri Botanical Garden"
"Cojoba","Cojoba",0.75,"Tropicos - Missouri Botanical Garden"
"Platymiscium yucatanum","Platymiscium yucatanum",0.999,"Tropicos - Missouri Botanical Garden"
"Croton","Croton",0.75,"The International Plant Names Index"
"Conocarpus erectus","Conocarpus erectus",0.988,"The International Plant Names Index"
"Acacia","Acacia",0.75,"Tropicos - Missouri Botanical Garden"
"Anona","Anona",0.75,"Tropicos - Missouri Botanical Garden"
"Chrysophyllum mexicanum","Chrysophyllum mexicanum",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus latifolia","Citrus latifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Eysenhardtia adenostylis","Eysenhardtia adenostylis",0.988,"Tropicos - Missouri Botanical Garden"
"Piscidia","Piscidia",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus paradisi","Citrus paradisi",0.75,"Tropicos - Missouri Botanical Garden"
"Annona reticulata","Annona reticulata",0.988,"The International Plant Names Index"
"Guarea grandifolia","Guarea grandifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Nectandra membranacea","Nectandra membranacea",0.988,"Tropicos - Missouri Botanical Garden"
"Annona purpurea","Annona purpurea",0.75,"Tropicos - Missouri Botanical Garden"
"Parmentiera aculeata","Parmentiera aculeata",0.988,"Tropicos - Missouri Botanical Garden"
"Cacao","Cacao",0.75,"Tropicos - Missouri Botanical Garden"
"Cafe","Cafe",0.75,"Tropicos - Missouri Botanical Garden"
"Purshia mexicana","Purshia mexicana",NA,"Manual validation"
"Ceiba","Ceiba",0.75,"Tropicos - Missouri Botanical Garden"
"Theobroma","Theobroma",0.75,"Tropicos - Missouri Botanical Garden"
"Coffea","Coffea",0.75,"The International Plant Names Index"
"Musa paradisiaca","Musa paradisiaca",0.988,"The International Plant Names Index"
"Prunus serotina","Prunus serotina",0.75,"Tropicos - Missouri Botanical Garden"
"Pinus strobus","Pinus strobus",0.988,"The International Plant Names Index"
"Platanus occidentalis","Platanus occidentalis",NA,"Manual validation"
"Pouteria glomerata","Pouteria glomerata",0.988,"The International Plant Names Index"
"Pouteria sapota","Pouteria sapota",0.75,"Tropicos - Missouri Botanical Garden"
"Monstera deliciosa","Monstera deliciosa",0.988,"The International Plant Names Index"
"Piscidia piscipula","Piscidia piscipula",NA,"Manual validation"
"Cordia megalantha","Cordia megalantha",0.988,"Tropicos - Missouri Botanical Garden"
"Cupania guatemalensis","Cupania guatemalensis",0.75,"Tropicos - Missouri Botanical Garden"
"Zanthoxylum fagara","Zanthoxylum fagara",0.988,"Tropicos - Missouri Botanical Garden"
"Bixa orellana","Bixa orellana",0.988,"Tropicos - Missouri Botanical Garden"
"Mora","Mora",0.75,"Tropicos - Missouri Botanical Garden"
"Morus","Morus",0.75,"The International Plant Names Index"
"Vochysia vismiifolia","Vochysia vismiifolia",0.988,"The International Plant Names Index"
"Chrysobalanus icaco","Chrysobalanus icaco",NA,"Manual validation"
"Cordia elaeagnoides","Cordia elaeagnoides",0.988,"Tropicos - Missouri Botanical Garden"
"Bursera","Bursera",0.75,"The International Plant Names Index"
"Prunus webbii","Prunus webbii",0.988,"The International Plant Names Index"
"Palma","Palma",0.75,"Tropicos - Missouri Botanical Garden"
"Euphoria didyma","Euphoria didyma",0.988,"Tropicos - Missouri Botanical Garden"
"Garcinia rubra","Garcinia rubra",0.75,"Tropicos - Missouri Botanical Garden"
"Alangium meyeri","Alangium meyeri",0.988,"Tropicos - Missouri Botanical Garden"
"Mimusops parvifolia","Mimusops parvifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Syzygium polycephaloides","Syzygium polycephaloides",0.988,"Tropicos - Missouri Botanical Garden"
"Syzygium nitidum","Syzygium nitidum",0.988,"Tropicos - Missouri Botanical Garden"
"Neonauclea reticulata","Neonauclea reticulata",0.988,"Tropicos - Missouri Botanical Garden"
"Cratoxylum formosum","Cratoxylum formosum",0.988,"The International Plant Names Index"
"Parinari glaberrima","Parinari glaberrima",0.988,"Tropicos - Missouri Botanical Garden"
"Antidesma ghaesembilla","Antidesma ghaesembilla",0.988,"The International Plant Names Index"
"Stemonurus luzoniensis","Stemonurus luzoniensis",0.75,"Tropicos - Missouri Botanical Garden"
"Ardisia squamulosa","Ardisia squamulosa",0.75,"Tropicos - Missouri Botanical Garden"
"Pedicellia fuscescens","Pedicellia fuscescens",0.988,"The International Plant Names Index"
"Diospyros pilosanthera","Diospyros pilosanthera",0.75,"Tropicos - Missouri Botanical Garden"
"Garcinia benthamii","Garcinia benthamii",0.75,"Tropicos - Missouri Botanical Garden"
"Myristica umbellata","Myristica umbellata",0.75,"Tropicos - Missouri Botanical Garden"
"Neonauclea bartlingii","Neonauclea bartlingii",0.988,"Tropicos - Missouri Botanical Garden"
"Aglaia edulis","Aglaia edulis",0.988,"Tropicos - Missouri Botanical Garden"
"Dipterocarpus gracilis","Dipterocarpus gracilis",0.988,"Tropicos - Missouri Botanical Garden"
"Barringtonia racemosa","Barringtonia racemosa",0.988,"Tropicos - Missouri Botanical Garden"
"Epicharis cumingiana","Epicharis cumingiana",NA,"Manual validation"
"Garcinia polyantha","Garcinia polyantha",0.75,"Tropicos - Missouri Botanical Garden"
"Cleistocalyx operculatus","Cleistocalyx operculatus",0.988,"Tropicos - Missouri Botanical Garden"
"Cleidion spiciflorum","Cleidion spiciflorum",0.75,"Tropicos - Missouri Botanical Garden"
"Artocarpus nitidus","Artocarpus nitidus",0.75,"Tropicos - Missouri Botanical Garden"
"Kleinhovia hospita","Kleinhovia hospita",0.75,"Tropicos - Missouri Botanical Garden"
"Gmelina","Gmelina",0.75,"The International Plant Names Index"
"Talauma villariana","Talauma villariana",0.988,"Tropicos - Missouri Botanical Garden"
"Myristica elliptica","Myristica elliptica",0.75,"The International Plant Names Index"
"Pleioluma foxworthyi","Pleioluma foxworthyi",0.988,"Tropicos - Missouri Botanical Garden"
"Ficus stipulata","Ficus stipulata",0.75,"Tropicos - Missouri Botanical Garden"
"Chisocheton cumingianus","Chisocheton cumingianus",NA,"Manual validation"
"Cryptocarya laevigata","Cryptocarya laevigata",NA,"Manual validation"
"Albizia falcataria","Albizia falcataria",0.75,"Tropicos - Missouri Botanical Garden"
"Aglaia llanosiana","Aglaia llanosiana",0.988,"Tropicos - Missouri Botanical Garden"
"Trichospermum discolor","Trichospermum discolor",0.988,"The International Plant Names Index"
"Swietenia mahagoni","Swietenia mahagoni",NA,"Manual validation"
"Myristica philippensis","Myristica philippensis",0.988,"Tropicos - Missouri Botanical Garden"
"Quercus ilex","Quercus ilex",0.988,"The International Plant Names Index"
"Quercus faginea","Quercus faginea",0.988,"The International Plant Names Index"
"Quercus ilex ballota","Quercus ilex ballota",0.999,"The International Plant Names Index"
"Vochysia guatemalensis","Vochysia guatemalensis",0.988,"Tropicos - Missouri Botanical Garden"
"Magnolia grandiflora","Magnolia grandiflora",0.988,"Tropicos - Missouri Botanical Garden"
"Tabebuia erosa","Tabebuia erosa",0.75,"Tropicos - Missouri Botanical Garden"
"Quercus humboldtii","Quercus humboldtii",0.75,"Tropicos - Missouri Botanical Garden"
"Pinus maximinoi","Pinus maximinoi",0.75,"Tropicos - Missouri Botanical Garden"
"Saurauia villosa","Saurauia villosa",0.988,"The International Plant Names Index"
"Lonchocarpus utilis","Lonchocarpus utilis",0.988,"Tropicos - Missouri Botanical Garden"
"Cercidium microphyllum","Cercidium microphyllum",0.988,"Tropicos - Missouri Botanical Garden"
"Wisteria sinensis","Wisteria sinensis",0.988,"Tropicos - Missouri Botanical Garden"
"Mucuna argyrophylla","Mucuna argyrophylla",0.988,"Tropicos - Missouri Botanical Garden"
"Parkinsonia aculeata","Parkinsonia aculeata",0.988,"Tropicos - Missouri Botanical Garden"
"Cyrtocarpa edulis","Cyrtocarpa edulis",NA,"Manual validation"
"Dioscorea composita","Dioscorea composita",0.988,"Tropicos - Missouri Botanical Garden"
"Persea","Persea",0.75,"Tropicos - Missouri Botanical Garden"
"Adenostoma sparsifolium","Adenostoma sparsifolium",0.988,"Tropicos - Missouri Botanical Garden"
"Homalium","Homalium",0.75,"Tropicos - Missouri Botanical Garden"
"Ceiba aesculifolia","Ceiba aesculifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Bonellia macrocarpa","Bonellia macrocarpa",0.988,"Tropicos - Missouri Botanical Garden"
"Caesalpinia pluviosa","Caesalpinia pluviosa",0.988,"The International Plant Names Index"
"Annona montana","Annona montana",0.988,"The International Plant Names Index"
"Ebenopsis ebano","Ebenopsis ebano",0.988,"Tropicos - Missouri Botanical Garden"
"Erythrina poeppigiana","Erythrina poeppigiana",0.988,"Tropicos - Missouri Botanical Garden"
"Croton lechleri","Croton lechleri",0.997,"Tropicos - Missouri Botanical Garden"
"Heliocarpues sp.","Heliocarpus",NA,"Manual validation"
"Plumeria rubra","Plumeria rubra",0.988,"The International Plant Names Index"
"Trichospermum mexicanum","Trichospermum mexicanum",0.988,"Tropicos - Missouri Botanical Garden"
"Brosimum rubescens","Brosimum rubescens",0.988,"Tropicos - Missouri Botanical Garden"
"Lysiloma acapulcense","Lysiloma acapulcense",0.988,"Tropicos - Missouri Botanical Garden"
"Cordia truncatifolia","Cordia truncatifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Oreopanax xalapensis","Oreopanax xalapensis",0.988,"Tropicos - Missouri Botanical Garden"
"Stemmadenia galeottiana","Stemmadenia galeottiana",0.988,"Tropicos - Missouri Botanical Garden"
"Luehea candida","Luehea candida",0.988,"Tropicos - Missouri Botanical Garden"
"Tabebuia serratifolia","Tabebuia serratifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Theobroma cacao","Theobroma cacao",0.988,"The International Plant Names Index"
"Bunchosia","Bunchosia",0.75,"Tropicos - Missouri Botanical Garden"
"Swietenia macrophylla","Swietenia macrophylla",0.75,"Tropicos - Missouri Botanical Garden"
"Pouteria","Pouteria",0.75,"Tropicos - Missouri Botanical Garden"
"Licania arborea","Licania arborea",0.988,"Tropicos - Missouri Botanical Garden"
"Lysiloma Divaricatum","Lysiloma divaricatum",NA,"Manual validation"
"Spondias","Spondias",0.75,"The International Plant Names Index"
"Cupania","Cupania",0.75,"Tropicos - Missouri Botanical Garden"
"Alnus jorullensis","Alnus jorullensis",0.988,"The International Plant Names Index"
"Cotinus","Cotinus",0.75,"The International Plant Names Index"
"Quercus castanea","Quercus castanea",0.75,"Tropicos - Missouri Botanical Garden"
"Liquidambar","Liquidambar",0.75,"The International Plant Names Index"
"7 inga vera","Inga vera",NA,"Manual validation"
"Psittacanthus","Psittacanthus",0.75,"Tropicos - Missouri Botanical Garden"
"Aphananthe","Aphananthe",0.75,"The International Plant Names Index"
"Sideroxylon","Sideroxylon",0.75,"Tropicos - Missouri Botanical Garden"
"Erythroxytum Mexicanum","Erythroxylum mexicanum",NA,"Manual validation"
"Ardisia","Ardisia",0.75,"Tropicos - Missouri Botanical Garden"
"Tabebuia Rosea","Tabebuia rosea",NA,"Manual validation"
"Platymuscium Dimorphandrum","Platymiscium dimorphandrum",NA,"Manual validation"
"Tabernaemontana","Tabernaemontana",0.75,"Tropicos - Missouri Botanical Garden"
"Lantana camara","Lantana camara",0.988,"The International Plant Names Index"
"Capsicum annuum","Capsicum annuum",0.75,"Tropicos - Missouri Botanical Garden"
"Citrus aurantifolia","Citrus aurantifolia",0.988,"Tropicos - Missouri Botanical Garden"
"Cubanola","Cubanola",0.75,"The International Plant Names Index"
"Piper","Piper",0.75,"Tropicos - Missouri Botanical Garden"
"Heliocarpus","Heliocarpus",0.75,"The International Plant Names Index"
"Celtis laevigata","Celtis laevigata",0.988,"The International Plant Names Index"
"Tapirira guianensis","Tapirira guianensis",0.988,"The International Plant Names Index"
"Brosimun Alicastrum","Brosimum alicastrum",NA,"Manual validation"
"Acacia melanoxylon","Acacia melanoxylon",0.988,"The International Plant Names Index"
"Comocladia Mollissima","Comocladia mollissima",NA,"Manual validation"
"Hymenaea","Hymenaea",0.75,"Tropicos - Missouri Botanical Garden"
"Drimys winteri","Drimys winteri",0.988,"The International Plant Names Index"
