"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Ficus petiolaris","Present",1,">10cm","295","295-26","Mexico","FONCET","Restoration","Restoration","30x30",146,75,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",16,">10cm","295","295-8","Mexico","FONCET","Restoration","Restoration","30x30",147,76,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Pinus oocarpa","Present",3,">10cm","295","295-8","Mexico","FONCET","Restoration","Restoration","30x30",148,76,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",9,">10cm","295","295-6","Mexico","FONCET","Restoration","Restoration","30x30",149,77,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Acacia caven","Present",4,">10cm","295","295-6","Mexico","FONCET","Restoration","Restoration","30x30",150,77,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Heamatoxylum campechianum","Present",1,">10cm","295","295-6","Mexico","FONCET","Restoration","Restoration","30x30",151,77,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Brysonima crassifolia","Present",3,">10cm","295","295-6","Mexico","FONCET","Restoration","Restoration","30x30",152,77,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Bursera copallifera","Present",1,">10cm","295","295-6","Mexico","FONCET","Restoration","Restoration","30x30",153,77,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",11,">10cm","295","295-7","Mexico","FONCET","Restoration","Restoration","30x30",154,78,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Pinus oocarpa","Present",3,">10cm","295","295-7","Mexico","FONCET","Restoration","Restoration","30x30",155,78,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugoza nee","Present",15,">10cm","295","295-9","Mexico","FONCET","Restoration","Restoration","30x30",156,79,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Pinus oocarpa schil de var","Present",14,">10cm","295","295-9","Mexico","FONCET","Restoration","Restoration","30x30",157,79,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",2,">10cm","295","295-10","Mexico","FONCET","Restoration","Restoration","30x30",158,80,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Pinus oocarpa","Present",12,">10cm","295","295-10","Mexico","FONCET","Restoration","Restoration","30x30",159,80,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Pinus oocarpa","Present",7,">10cm","295","295-18","Mexico","FONCET","Restoration","Restoration","30x30",160,81,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",3,">10cm","295","295-18","Mexico","FONCET","Restoration","Restoration","30x30",161,81,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Acacia caven","Present",8,">10cm","295","295-18","Mexico","FONCET","Restoration","Restoration","30x30",162,81,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa nee","Present",10,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",163,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Erythrina coralloides","Present",5,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",164,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Bursera simaruba","Present",5,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",165,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Heamatoxylum campechianum","Present",2,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",166,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Cochlospermum vitifolium","Present",2,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",167,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Lonchocarpus rugosus","Present",1,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",168,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Bursera simaruba","Present",1,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",169,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Ceiba pentandra","Present",1,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",170,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Bursera copallifera","Present",1,">10cm","295","295-25","Mexico","FONCET","Restoration","Restoration","30x30",171,82,"main","Normal_30x30_2","Permanent","0","0","3 por 3 metros","Y0"
"Quercus rugosa","Present",15,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",172,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Heamatoxylum campechianum","Present",1,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",173,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Spondia mombin","Present",3,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",174,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Cedrela odorate","Present",4,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",175,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Spondias mombin","Present",1,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",176,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Enterolobium ciclocarpum","Present",2,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",177,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Perymenium grande","Present",2,">10cm","295","295-11","Mexico","FONCET","Restoration","Restoration","30x30",178,83,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",18,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",179,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",1,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",180,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",2,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",181,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Bursera simaruba","Present",2,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",182,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima  crassifolia","Present",1,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",183,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Cochlospermum vitifolium","Present",1,">10cm","295","295-12","Mexico","FONCET","Restoration","Restoration","30x30",184,84,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus  rugosa","Present",7,">10cm","295","295-13","Mexico","FONCET","Restoration","Restoration","30x30",185,85,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Cojoba  arborea","Present",3,">10cm","295","295-13","Mexico","FONCET","Restoration","Restoration","30x30",186,85,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Lonchocarpus rugosus","Present",2,">10cm","295","295-13","Mexico","FONCET","Restoration","Restoration","30x30",187,85,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",1,">10cm","295","295-13","Mexico","FONCET","Restoration","Restoration","30x30",188,85,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",8,">10cm","295","295-14","Mexico","FONCET","Restoration","Restoration","30x30",189,86,"main","Normal_30x30_2","Permanent","0","0","3 metros por 3 metros","Y0"
"Bursera simaruba","Present",1,">10cm","295","295-14","Mexico","FONCET","Restoration","Restoration","30x30",190,86,"main","Normal_30x30_2","Permanent","0","0","3 metros por 3 metros","Y0"
"Acacia caven","Present",1,">10cm","295","295-14","Mexico","FONCET","Restoration","Restoration","30x30",191,86,"main","Normal_30x30_2","Permanent","0","0","3 metros por 3 metros","Y0"
"Quercus rugosa","Present",7,">10cm","295","295-15","Mexico","FONCET","Restoration","Restoration","30x30",192,87,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Pinus oocarpa","Present",2,">10cm","295","295-15","Mexico","FONCET","Restoration","Restoration","30x30",193,87,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima crassifolia","Present",1,">10cm","295","295-15","Mexico","FONCET","Restoration","Restoration","30x30",194,87,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",5,">10cm","295","295-16","Mexico","FONCET","Restoration","Restoration","30x30",195,88,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Enterolobium ciclocarpum","Present",2,">10cm","295","295-16","Mexico","FONCET","Restoration","Restoration","30x30",196,88,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",10,">10cm","295","295-17","Mexico","FONCET","Restoration","Restoration","30x30",197,89,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Chrysophyllum cainito","Present",1,">10cm","295","295-17","Mexico","FONCET","Restoration","Restoration","30x30",198,89,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima crassifolia","Present",2,">10cm","295","295-17","Mexico","FONCET","Restoration","Restoration","30x30",199,89,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",2,">10cm","295","295-17","Mexico","FONCET","Restoration","Restoration","30x30",200,89,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Bursera simaruba","Present",8,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",201,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Cochlolospermun vitifolium","Present",4,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",202,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Guatemala ulmifolia","Present",3,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",203,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Heamatoxylum campechianum","Present",3,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",204,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Bursera simaruba","Present",4,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",205,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Malpiguia glabra","Present",4,">10cm","295","295-19","Mexico","FONCET","Restoration","Restoration","30x30",206,90,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",1,">10cm","295","295-21","Mexico","FONCET","Restoration","Restoration","30x30",207,91,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima crassifolia","Present",2,">10cm","295","295-21","Mexico","FONCET","Restoration","Restoration","30x30",208,91,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",18,">10cm","295","295-21","Mexico","FONCET","Restoration","Restoration","30x30",209,91,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Cochlospermum vitafolium","Present",7,">10cm","295","295-21","Mexico","FONCET","Restoration","Restoration","30x30",210,91,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",11,">10cm","295","295-23","Mexico","FONCET","Restoration","Restoration","30x30",211,92,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima crassifolia","Present",1,">10cm","295","295-23","Mexico","FONCET","Restoration","Restoration","30x30",212,92,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Bursera copallifera","Present",1,">10cm","295","295-23","Mexico","FONCET","Restoration","Restoration","30x30",213,92,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Acacia caven","Present",1,">10cm","295","295-23","Mexico","FONCET","Restoration","Restoration","30x30",214,92,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Leucaena esculenta","Present",1,">10cm","295","295-23","Mexico","FONCET","Restoration","Restoration","30x30",215,92,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Quercus rugosa","Present",12,">10cm","295","295-24","Mexico","FONCET","Restoration","Restoration","30x30",216,93,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Brysonima crassifolia","Present",1,">10cm","295","295-24","Mexico","FONCET","Restoration","Restoration","30x30",217,93,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Pinus oocarpa","Present",6,">10cm","295","295-24","Mexico","FONCET","Restoration","Restoration","30x30",218,93,"main","Normal_30x30_2","Permanent","0","0","3 m por 3 m","Y0"
"Inga vera","Present",8,">10cm","901","901-1","Mexico","Café Capitan","Restoration","Restoration","30x30",219,94,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Ternstroemia sylvatica","Present",2,">10cm","901","901-1","Mexico","Café Capitan","Restoration","Restoration","30x30",220,94,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Prunus salicifolia","Present",1,">10cm","901","901-1","Mexico","Café Capitan","Restoration","Restoration","30x30",221,94,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Inga vera","Present",7,">10cm","901","901-2","Mexico","Café Capitan","Restoration","Restoration","30x30",222,95,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Psidium guajava","Present",1,">10cm","901","901-2","Mexico","Café Capitan","Restoration","Restoration","30x30",223,95,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Ternstroemia sylvatica","Present",1,">10cm","901","901-2","Mexico","Café Capitan","Restoration","Restoration","30x30",224,95,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Vernonia patens","Present",2,">10cm","901","901-2","Mexico","Café Capitan","Restoration","Restoration","30x30",225,95,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Diphysa americana","Present",1,">10cm","901","901-2","Mexico","Café Capitan","Restoration","Restoration","30x30",226,95,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Inga vera","Present",2,">10cm","901","901-3","Mexico","Café Capitan","Restoration","Restoration","30x30",227,96,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Vernonia patens","Present",6,">10cm","901","901-3","Mexico","Café Capitan","Restoration","Restoration","30x30",228,96,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Cupressus lusitanica var lindleyi","Present",1,">10cm","901","901-3","Mexico","Café Capitan","Restoration","Restoration","30x30",229,96,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Prunus salicifolia","Present",1,">10cm","901","901-3","Mexico","Café Capitan","Restoration","Restoration","30x30",230,96,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
NA,"Present",NA,">10cm","901","901-3","Mexico","Café Capitan","Restoration","Restoration","30x30",231,96,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Inga vera","Present",10,">10cm","901","901-4","Mexico","Café Capitan","Restoration","Restoration","30x30",232,97,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Prunus salicifolia","Present",1,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",233,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Ternstroemia sylvatica","Present",3,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",234,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Inga vera","Present",6,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",235,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Citrus x aurantiifolia","Present",1,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",236,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Inga edulis","Present",1,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",237,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Persea americana","Present",3,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",238,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Diphysa americana","Present",2,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",239,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Pseudosmodingium multifolium","Present",1,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",240,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
"Ternstroemia luquillensis","Present",1,">10cm","349","349-1","Mexico","Café Capitan","Restoration","Restoration","30x30",241,98,"main","Normal_30x30_2","Permanent","0","0","3x3","Y0"
